Age,TotalAmountSpent,AverageAmountSpent,NumTransactions,number_of_interactions,resolved_interactions,resolution_rate,LoginFrequency,Recency,Gender_F,Gender_M,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,IncomeLevel_High,IncomeLevel_Low,IncomeLevel_Medium,ServiceUsage_Mobile App,ServiceUsage_Online Banking,ServiceUsage_Website
0.6757087569021484,-1.3641370265335107,0.15377334797585177,-1.5637302310165424,-1.4435028370351872,-1.7009452322109286,-1.5593297618290052,0.8044917184131416,-1.4481165031483552,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.4071803480938456,1.4175519746816732,0.15045215484337823,1.4821443059200274,0.6927592896553647,0.24458036018719223,-0.08627870477056564,-1.2585681456326863,1.0986274282783675,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.12226025167061215,-1.6948621772350927,-3.01668871156244,-1.5637302310165424,0.6927592896553647,2.190105952585313,1.3867723522878739,-1.756548112816162,-1.7095693021921632,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.5212447559569925,0.14258120133036462,0.3729465470796312,-0.04079296254825749,-1.4435028370351872,-1.7009452322109286,-1.5593297618290052,-0.6183081878253603,0.662872763205354,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.2741855133317188,-1.0172620417203124,-0.9624881797283634,-0.8022615967823999,0.6927592896553647,2.190105952585313,1.3867723522878739,-0.9740081643849858,-0.3926218699715006,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7422061742832118,2.23143965416808,1.0173687212172644,1.4821443059200274,-1.4435028370351872,0.24458036018719223,1.3867723522878739,-1.2585681456326863,1.7571011443886988,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.05576283428954877,-1.226596937672039,-0.8554861497039246,-1.1829959138994712,0.6927592896553647,0.24458036018719223,-0.08627870477056564,1.0890516996608421,-0.08275188591957998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.1862189297676262,-1.6573524552679308,-2.6571056858734674,-1.5637302310165424,0.6927592896553647,0.24458036018719223,-0.08627870477056564,-1.6142681221923119,-1.23508088911266,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.7422061742832118,0.3578190481991258,0.12413808617839481,0.33994135456881375,0.6927592896553647,-1.7009452322109286,-1.5593297618290052,1.017911704348917,1.3988139753286655,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.3217525038138023,-0.6055478714391891,-1.0614256715567703,-0.04079296254825749,0.6927592896553647,0.24458036018719223,-0.08627870477056564,0.16423176060581574,1.6021661523627384,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.3406829307127823,1.1587815304179852,0.2570816151253919,1.1014099888029563,-1.4435028370351872,0.24458036018719223,1.3867723522878739,1.160191694972767,-0.8574268460493816,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.5427139221400217,1.70609034749763,0.45779025779459215,1.4821443059200274,-1.4435028370351872,-1.7009452322109286,-1.5593297618290052,1.5870316668443178,-1.1382465190964346,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.5187060166729431,1.8270808538783858,1.0579043091930966,1.1014099888029563,0.6927592896553647,0.24458036018719223,-0.08627870477056564,0.7333517231012165,-0.7993262240396465,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0746932611885287,0.11824985059784696,0.32629655738811636,-0.04079296254825749,0.6927592896553647,0.24458036018719223,-0.08627870477056564,-1.3297081409446114,-1.554634310166203,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.27672425261576816,-0.32272590030135356,-0.5191770235817482,-0.04079296254825749,-1.4435028370351872,-1.7009452322109286,-1.5593297618290052,-1.1162881550088362,-0.6250243580104411,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.5187060166729431,-0.758598197021718,1.3877243348872097,-1.1829959138994712,0.6927592896553647,0.24458036018719223,-0.08627870477056564,0.23537175591774084,0.7112899482134666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.4071803480938456,0.2348697748097827,-0.5167244501916138,0.720675671685885,0.6927592896553647,0.24458036018719223,-0.08627870477056564,1.3024716855966174,0.13028372811611544,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.119721512386563,1.6431966040926553,0.8375559186732113,1.1014099888029563,0.6927592896553647,0.24458036018719223,-0.08627870477056564,1.3736116809085424,1.6408999003692286,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.14372941785364138,-0.7146258764207825,-1.5893420937831944,0.33994135456881375,0.6927592896553647,-1.7009452322109286,-1.5593297618290052,-0.5471681925134353,1.0114764952637647,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.319213764529753,-0.058692102511190364,-0.01295054727432454,-0.04079296254825749,-1.4435028370351872,0.24458036018719223,1.3867723522878739,1.5158916715323927,-0.1892696929374277,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.0532240950054994,-0.3535331746132816,0.07301087266791131,-0.4215272796653287,0.6927592896553647,0.24458036018719223,-0.08627870477056564,1.4447516762204675,-0.2376868779455403,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.5401751828559724,-0.47764171827301305,-0.22442751998458307,-0.4215272796653287,0.6927592896553647,2.190105952585313,1.3867723522878739,0.37765174654159106,-0.9929949640720969,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.3857111819108163,-1.1161597882355074,-0.3261390596665882,-1.1829959138994712,0.6927592896553647,0.24458036018719223,-0.08627870477056564,-0.9740081643849858,1.4181808493319106,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.7207370081001826,-0.5689042709384095,0.47022344234180075,-0.8022615967823999,0.6927592896553647,0.24458036018719223,-0.08627870477056564,0.8044917184131416,-1.0414121490802095,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.1862189297676262,-0.8436113501835268,0.980239485172175,-1.1829959138994712,0.6927592896553647,0.24458036018719223,-0.08627870477056564,-1.4719881315684615,0.2077512241290956,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.6092113395210851,0.2921270662104555,0.6596677049700276,-0.04079296254825749,0.6927592896553647,0.24458036018719223,-0.08627870477056564,-1.1162881550088362,-1.5062171251580905,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.5212447559569925,0.35637995407036804,0.7828584225453189,-0.04079296254825749,-1.4435028370351872,-1.7009452322109286,-1.5593297618290052,0.7333517231012165,0.5854052671923738,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.47621650475895827,-0.30125941288071484,1.3254732533528961,-0.8022615967823999,0.6927592896553647,0.24458036018719223,-0.08627870477056564,0.021951769981965533,1.2341955463010827,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.27672425261576816,-0.9020012619633146,0.7003650946625696,-1.1829959138994712,0.6927592896553647,0.24458036018719223,-0.08627870477056564,0.5199317371654413,-0.5088231139909708,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.787234425481246,-1.0154898239506382,-0.9568251196435047,-0.8022615967823999,0.6927592896553647,0.24458036018719223,-0.08627870477056564,-0.26260821126573486,0.885591814242672,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.1862189297676262,0.14699175833609504,0.38140281574769913,-0.04079296254825749,0.6927592896553647,0.24458036018719223,-0.08627870477056564,1.5870316668443178,0.5466715191858837,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.8087035916642752,1.2624362825254634,0.3812910448249706,1.1014099888029563,0.6927592896553647,0.24458036018719223,-0.08627870477056564,-0.5471681925134353,-1.2060305781077922,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.14372941785364138,0.3702245725868442,-0.33135807744619,0.720675671685885,0.6927592896553647,0.24458036018719223,-0.08627870477056564,0.9467717090369918,-0.5475568619974609,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.3217525038138023,1.3718074363110628,0.10172712910071997,1.4821443059200274,0.6927592896553647,0.24458036018719223,-0.08627870477056564,1.2313316902846922,1.573115841357871,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.5852034340540067,0.41614233525073036,-0.26847438769616694,0.720675671685885,0.6927592896553647,0.24458036018719223,-0.08627870477056564,0.5199317371654413,0.21743466113071813,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8537318428623094,-0.6334369826566915,1.98764677898961,-1.1829959138994712,0.6927592896553647,0.24458036018719223,-0.08627870477056564,-0.04918822532995957,-0.3538881219650105,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.3406829307127823,1.3974313067703361,0.5430555045609827,1.1014099888029563,-1.4435028370351872,-1.7009452322109286,-1.5593297618290052,-0.04918822532995957,0.4595205861712811,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.6092113395210851,0.3798851581734134,0.15939382866157634,0.33994135456881375,-1.4435028370351872,-1.7009452322109286,-1.5593297618290052,0.021951769981965533,1.7474177073870762,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.05576283428954877,0.9749772303060749,1.968882037791134,-0.04079296254825749,-1.4435028370351872,0.24458036018719223,1.3867723522878739,-1.6854081175042368,-0.16990281893418266,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.2741855133317188,-0.19927027897781768,1.6513759743266547,-0.8022615967823999,-1.4435028370351872,0.24458036018719223,1.3867723522878739,1.5870316668443178,0.7209733852150891,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.18875766905167554,0.2725260711789475,0.6220871272941143,-0.04079296254825749,-1.4435028370351872,-1.7009452322109286,-1.5593297618290052,-1.3297081409446114,1.6408999003692286,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.8537318428623094,-1.303321974647853,-2.203251870501205,-0.4215272796653287,0.6927592896553647,0.24458036018719223,-0.08627870477056564,-1.6142681221923119,1.5440655303530033,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.3857111819108163,-0.07332289282022894,-0.5647114330159443,0.33994135456881375,-1.4435028370351872,0.24458036018719223,1.3867723522878739,1.4447516762204675,0.34331934215181087,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.6066726002370357,0.7709989625002802,-0.20759801247676038,1.1014099888029563,0.6927592896553647,-1.7009452322109286,-1.5593297618290052,0.23537175591774084,-1.6708355541856732,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0081958438074654,0.7651759612570656,0.2095219469852304,0.720675671685885,0.6927592896553647,0.24458036018719223,-0.08627870477056564,1.3024716855966174,0.2755352831404532,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.3432216699968315,-0.05794590555553819,-0.011519879463412888,-0.04079296254825749,-1.4435028370351872,0.24458036018719223,1.3867723522878739,1.5158916715323927,-0.28610406295365287,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.0532240950054994,-1.5966706528386398,-2.0753859349009707,-1.5637302310165424,0.6927592896553647,0.24458036018719223,-0.08627870477056564,0.37765174654159106,1.7280508333838311,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.2527163471486897,1.4340349324342054,0.5869176080941798,1.1014099888029563,-1.4435028370351872,-1.7009452322109286,-1.5593297618290052,0.7333517231012165,-0.3829384329698781,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.2527163471486897,1.5674309632026802,0.31009651533082905,1.4821443059200274,0.6927592896553647,2.190105952585313,1.3867723522878739,1.5158916715323927,0.2658518461388307,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.3432216699968315,-0.7126404595209221,0.010919463880350835,-0.8022615967823999,-1.4435028370351872,0.24458036018719223,1.3867723522878739,0.5910717324773663,-1.0026784010737193,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.07723200047257799,-1.054811738524384,-0.03208572924526902,-1.1829959138994712,0.6927592896553647,0.24458036018719223,-0.08627870477056564,1.2313316902846922,-0.46040592898285826,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.14372941785364138,-1.1527900637906503,2.179828896982171,-1.5637302310165424,-1.4435028370351872,0.24458036018719223,1.3867723522878739,0.8756317137250668,1.3213464793156853,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7422061742832118,-0.2283586353026183,1.5584251460165277,-0.8022615967823999,0.6927592896553647,0.24458036018719223,-0.08627870477056564,1.017911704348917,0.07218310610638033,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.65170085143507,-1.3771688233661517,-2.1125577503451947,-0.8022615967823999,0.6927592896553647,0.24458036018719223,-0.08627870477056564,-0.26260821126573486,1.631216463367606,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.3432216699968315,-1.1747495741998448,-0.6069714866567146,-1.1829959138994712,0.6927592896553647,0.24458036018719223,-0.08627870477056564,0.09309176529389064,-0.5185065509925934,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8752010090453386,-0.8965113843610161,-0.5766336647735424,-0.8022615967823999,0.6927592896553647,0.24458036018719223,-0.08627870477056564,0.37765174654159106,-0.5088231139909708,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.8752010090453386,0.2248627406366607,-0.0882905361025152,0.33994135456881375,0.6927592896553647,0.24458036018719223,-0.08627870477056564,-0.04918822532995957,-1.5159005621597128,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.119721512386563,0.47220038154410476,2.0519629613819355,-0.4215272796653287,-1.4435028370351872,-1.7009452322109286,-1.5593297618290052,1.3736116809085424,-1.2447643261142824,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3217525038138023,0.1313882469955809,-1.2195116260359062,1.4821443059200274,0.6927592896553647,0.24458036018719223,-0.08627870477056564,-0.4048882018895851,-0.9833115270704743,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.2552550864327389,0.04297723269642725,0.1819779419623967,-0.04079296254825749,-1.4435028370351872,0.24458036018719223,1.3867723522878739,-0.19146821595380978,0.07218310610638033,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.3432216699968315,1.1201258631260722,0.6956205330447509,0.720675671685885,0.6927592896553647,0.24458036018719223,-0.08627870477056564,1.3736116809085424,-1.3803324441369975,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.319213764529753,-1.3365410641200144,0.4183191547971167,-1.5637302310165424,0.6927592896553647,0.24458036018719223,-0.08627870477056564,0.4487917418535161,1.3213464793156853,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.6757087569021484,0.17979777449351986,-0.16029230003857842,0.33994135456881375,0.6927592896553647,-1.7009452322109286,-1.5593297618290052,-0.12032822064188467,-1.7386196131970308,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.473677765474909,-0.15170022305498765,0.5567234916830849,-0.4215272796653287,-1.4435028370351872,0.24458036018719223,1.3867723522878739,0.9467717090369918,0.9921096212605197,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.4071803480938456,-0.6237364222332124,0.2950092149042498,-0.8022615967823999,-1.4435028370351872,-1.7009452322109286,-1.5593297618290052,0.5910717324773663,-0.9155274680591167,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.5187060166729431,0.31200788510033284,0.6977847830750324,-0.04079296254825749,-1.4435028370351872,-1.7009452322109286,-1.5593297618290052,0.23537175591774084,-0.5088231139909708,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.6066726002370357,-0.944321289305306,-0.7294085488673292,-0.8022615967823999,-1.4435028370351872,-1.7009452322109286,-1.5593297618290052,0.23537175591774084,1.1954617982945925,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.7396674349991625,-1.3007369351943436,0.7615516912185264,-1.5637302310165424,0.6927592896553647,0.24458036018719223,-0.08627870477056564,-1.4008481362565366,-0.005284389906599826,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.010734583091514609,-1.5347496304651407,-1.48178653157001,-1.5637302310165424,-1.4435028370351872,-1.7009452322109286,-1.5593297618290052,-0.6894481831372855,-0.5572402989990834,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.4547473385759291,2.0249429716369596,1.2950023708474288,1.1014099888029563,-1.4435028370351872,-1.7009452322109286,-1.5593297618290052,0.5199317371654413,1.0308433692670098,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.6542395907191192,0.9005574089254004,-0.05234820080829334,1.1014099888029563,-1.4435028370351872,0.24458036018719223,1.3867723522878739,1.160191694972767,-1.4771668141532228,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.0532240950054994,0.7162867357162072,0.6968735839335591,0.33994135456881375,-1.4435028370351872,0.24458036018719223,1.3867723522878739,1.3736116809085424,-0.7993262240396465,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.3432216699968315,0.24053287670535772,-0.5089689167778704,0.720675671685885,-1.4435028370351872,-1.7009452322109286,-1.5593297618290052,-0.04918822532995957,-0.6928084170217987,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.05576283428954877,1.427585658746068,0.5791894471513083,1.1014099888029563,-1.4435028370351872,0.24458036018719223,1.3867723522878739,0.9467717090369918,1.1954617982945925,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.21022683523470476,0.23745481426329232,1.489372005470513,-0.4215272796653287,0.6927592896553647,0.24458036018719223,-0.08627870477056564,0.37765174654159106,0.12060029111449293,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.21022683523470476,-1.1845833840796904,-0.6541068814983596,-1.1829959138994712,0.6927592896553647,0.24458036018719223,-0.08627870477056564,0.9467717090369918,-0.12148563392607006,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.21022683523470476,0.9337231986150153,-0.012605654141337061,1.1014099888029563,0.6927592896553647,-1.7009452322109286,-1.5593297618290052,0.7333517231012165,-1.1866637041045471,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.319213764529753,-0.9109956002680515,0.6572534530391138,-1.1829959138994712,-1.4435028370351872,-1.7009452322109286,-1.5593297618290052,-0.26260821126573486,-0.9348943420623618,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.3217525038138023,-0.6369680932504029,-1.4652657247059102,0.33994135456881375,0.6927592896553647,0.24458036018719223,-0.08627870477056564,0.8044917184131416,-1.3415986961305075,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.6731700176180992,-1.6369119886613144,-2.461155291057523,-1.5637302310165424,0.6927592896553647,0.24458036018719223,-0.08627870477056564,0.30651175122966595,-1.0220452750769644,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
